recommendationid,steamid,review,timestamp_created,timestamp_updated,voted_up,weighted_vote_score,playtime_forever,playtime_at_review,last_played,raw_json
1044332,76561197985176948,"NÃƒO COMPREM ESSE LIXO! O DRM SÃ“ PERMITE INSTALAR 10x, EM ATÃ‰ 5PCS (10x CADA), DEPOIS DISSO TEM QUE COMPRAR O JOGO NOVAMENTE. EU NUNCA MAIS VOU COMPRAR JOGOS DA WB, NUNCA MAIS! DEPOIS AS EMPRESAS NÃƒO QUEREM QUE SEUS PROGRAMAS SEJAM PIRATEADOS! LOL!!!
------------------------------------------
DO NOT BUY THIS GARBAGE! THE DRM ALLOWS YOU TO INSTALL ONLY 10x, WITHIN 5PCS (10x EACH) AFTER THAT YOUT HAVE TO BUY THIS GAME AGAIN. I WILL NEVER BUY FROM WB GAMES, NEVER EVER! THE COMPANIES DO NOT WANT TO HAVE THEIR PROGRAMS HACKED/CRACKED? LOL!!",1354037086,1354037086,1,0.5,2901,1383,1386278397,"{""recommendationid"": ""1044332"", ""author"": {""steamid"": ""76561197985176948"", ""num_games_owned"": 187, ""num_reviews"": 15, ""playtime_forever"": 2901, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1383, ""last_played"": 1386278397}, ""language"": ""english"", ""review"": ""NÃƒO COMPREM ESSE LIXO! O DRM SÃ“ PERMITE INSTALAR 10x, EM ATÃ‰ 5PCS (10x CADA), DEPOIS DISSO TEM QUE COMPRAR O JOGO NOVAMENTE. EU NUNCA MAIS VOU COMPRAR JOGOS DA WB, NUNCA MAIS! DEPOIS AS EMPRESAS NÃƒO QUEREM QUE SEUS PROGRAMAS SEJAM PIRATEADOS! LOL!!!\n------------------------------------------\nDO NOT BUY THIS GARBAGE! THE DRM ALLOWS YOU TO INSTALL ONLY 10x, WITHIN 5PCS (10x EACH) AFTER THAT YOUT HAVE TO BUY THIS GAME AGAIN. I WILL NEVER BUY FROM WB GAMES, NEVER EVER! THE COMPANIES DO NOT WANT TO HAVE THEIR PROGRAMS HACKED/CRACKED? LOL!!"", ""timestamp_created"": 1354037086, ""timestamp_updated"": 1354037086, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 1, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
4680984,76561198040703965,Pesdate Game !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1354011283,1354011283,1,0.5,551,84,1436372990,"{""recommendationid"": ""4680984"", ""author"": {""steamid"": ""76561198040703965"", ""num_games_owned"": 0, ""num_reviews"": 46, ""playtime_forever"": 551, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 84, ""last_played"": 1436372990}, ""language"": ""english"", ""review"": ""Pesdate Game !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"", ""timestamp_created"": 1354011283, ""timestamp_updated"": 1354011283, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
6212358,76561198061334532,I'm BATMAN!,1353996302,1353996302,1,0.5,1700,1606,1657456520,"{""recommendationid"": ""6212358"", ""author"": {""steamid"": ""76561198061334532"", ""num_games_owned"": 1255, ""num_reviews"": 93, ""playtime_forever"": 1700, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1606, ""last_played"": 1657456520}, ""language"": ""english"", ""review"": ""I'm BATMAN!"", ""timestamp_created"": 1353996302, ""timestamp_updated"": 1353996302, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
6549757,76561198068787143,Great Action Adventure game with a twist of puzzling scenarios.,1353994291,1353994291,1,0.5,3071,2550,1635266016,"{""recommendationid"": ""6549757"", ""author"": {""steamid"": ""76561198068787143"", ""num_games_owned"": 270, ""num_reviews"": 7, ""playtime_forever"": 3071, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2550, ""last_played"": 1635266016}, ""language"": ""english"", ""review"": ""Great Action Adventure game with a twist of puzzling scenarios."", ""timestamp_created"": 1353994291, ""timestamp_updated"": 1353994291, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2331087,76561198005838574,10/10,1353986967,1353986967,1,0.5,4109,1816,1413299654,"{""recommendationid"": ""2331087"", ""author"": {""steamid"": ""76561198005838574"", ""num_games_owned"": 0, ""num_reviews"": 79, ""playtime_forever"": 4109, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1816, ""last_played"": 1413299654}, ""language"": ""english"", ""review"": ""10/10"", ""timestamp_created"": 1353986967, ""timestamp_updated"": 1353986967, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 2, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2146499,76561198003014937,"Ğ§Ğ¢Ğ Ğ—Ğ Ğ¥Ğ Ğ•ĞĞ¬ ĞĞĞŸĞ˜Ğ¡ĞĞĞ, ÑĞ·Ñ‹ĞºĞ¸ Ñ Ğ¿Ğ¾Ğ»Ğ½Ğ¾ÑÑ‚ÑŒÑ Ğ¿ĞµÑ€ĞµĞ²ĞµĞ´ĞµĞ½Ğ½Ğ¾Ğ¹ Ñ€ĞµÑ‡ÑŒÑ	Ğ¯ Ğ¢ĞĞ›Ğ¬ĞšĞ Ğ¡Ğ«Ğ‘Ğ¢Ğ˜Ğ¢Ğ Ğ« Ğ’Ğ˜Ğ–Ğ£ Ğ˜ Ğ’Ğ¡Ğ (ĞĞĞ•Ğ‘ĞĞ›ĞĞ’Ğ)",1353968770,1353968770,1,0.5,1794,228,1525811457,"{""recommendationid"": ""2146499"", ""author"": {""steamid"": ""76561198003014937"", ""num_games_owned"": 0, ""num_reviews"": 6, ""playtime_forever"": 1794, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 228, ""last_played"": 1525811457}, ""language"": ""english"", ""review"": ""Ğ§Ğ¢Ğ Ğ—Ğ Ğ¥Ğ Ğ•ĞĞ¬ ĞĞĞŸĞ˜Ğ¡ĞĞĞ, ÑĞ·Ñ‹ĞºĞ¸ Ñ Ğ¿Ğ¾Ğ»Ğ½Ğ¾ÑÑ‚ÑŒÑ Ğ¿ĞµÑ€ĞµĞ²ĞµĞ´ĞµĞ½Ğ½Ğ¾Ğ¹ Ñ€ĞµÑ‡ÑŒÑ\tĞ¯ Ğ¢ĞĞ›Ğ¬ĞšĞ Ğ¡Ğ«Ğ‘Ğ¢Ğ˜Ğ¢Ğ Ğ« Ğ’Ğ˜Ğ–Ğ£ Ğ˜ Ğ’Ğ¡Ğ (ĞĞĞ•Ğ‘ĞĞ›ĞĞ’Ğ)"", ""timestamp_created"": 1353968770, ""timestamp_updated"": 1353968770, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 2, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
4423521,76561198036914582,Excellent game.,1353959563,1353959563,1,0.5,1010,808,1494288542,"{""recommendationid"": ""4423521"", ""author"": {""steamid"": ""76561198036914582"", ""num_games_owned"": 0, ""num_reviews"": 18, ""playtime_forever"": 1010, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 808, ""last_played"": 1494288542}, ""language"": ""english"", ""review"": ""Excellent game."", ""timestamp_created"": 1353959563, ""timestamp_updated"": 1353959563, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
6482958,76561198067248122,ONE of the best action games ever,1353937625,1353937625,1,0.5185185670852661,665,197,1400195273,"{""recommendationid"": ""6482958"", ""author"": {""steamid"": ""76561198067248122"", ""num_games_owned"": 83, ""num_reviews"": 5, ""playtime_forever"": 665, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 197, ""last_played"": 1400195273}, ""language"": ""english"", ""review"": ""ONE of the best action games ever"", ""timestamp_created"": 1353937625, ""timestamp_updated"": 1353937625, ""voted_up"": true, ""votes_up"": 1, ""votes_funny"": 0, ""weighted_vote_score"": ""0.518518567085266113"", ""comment_count"": 1, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
1273199,76561197990467016,">$7.49
>20 gigabytes",1353899732,1353899732,1,0.5,4183,3178,1433747163,"{""recommendationid"": ""1273199"", ""author"": {""steamid"": ""76561197990467016"", ""num_games_owned"": 590, ""num_reviews"": 16, ""playtime_forever"": 4183, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 3178, ""last_played"": 1433747163}, ""language"": ""english"", ""review"": "">$7.49\n>20 gigabytes"", ""timestamp_created"": 1353899732, ""timestamp_updated"": 1353899732, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2467164,76561198007789220,"Awesome game , a must buy if you enjoyed batman arkham asylum or if you are just a batman fan in general",1353895403,1353895403,1,0.5,6931,2860,1758135089,"{""recommendationid"": ""2467164"", ""author"": {""steamid"": ""76561198007789220"", ""num_games_owned"": 844, ""num_reviews"": 7, ""playtime_forever"": 6931, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2860, ""last_played"": 1758135089}, ""language"": ""english"", ""review"": ""Awesome game , a must buy if you enjoyed batman arkham asylum or if you are just a batman fan in general"", ""timestamp_created"": 1353895403, ""timestamp_updated"": 1353895403, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
4155370,76561198032950143,"O melhor Jogo do Batman, pode comprar sem duvidas.",1353888443,1353888443,1,0.5,1820,490,1757421264,"{""recommendationid"": ""4155370"", ""author"": {""steamid"": ""76561198032950143"", ""num_games_owned"": 0, ""num_reviews"": 33, ""playtime_forever"": 1820, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 490, ""last_played"": 1757421264}, ""language"": ""english"", ""review"": ""O melhor Jogo do Batman, pode comprar sem duvidas."", ""timestamp_created"": 1353888443, ""timestamp_updated"": 1353888443, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
1915166,76561197999674187,"Dear Steam, Here is my Wallet, just take it Please.  -Sincerely, Canyon.

Seriously, do I even have to write a personal review for this?

We played Arkham Asylum, we all wanted to go to that glowing Island in the Background called Gotham City, and now... WE CAN!  Well... Arkham City, but hell man!  Outdoor exploration mixed with the awesome combat system of Arkham Asylum.  

Yes.  And did I mention is under $10?  HELL YES!",1353887846,1353887846,1,0.5,2565,2565,1357372800,"{""recommendationid"": ""1915166"", ""author"": {""steamid"": ""76561197999674187"", ""num_games_owned"": 574, ""num_reviews"": 43, ""playtime_forever"": 2565, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2565, ""last_played"": 1357372800}, ""language"": ""english"", ""review"": ""Dear Steam, Here is my Wallet, just take it Please.  -Sincerely, Canyon.\n\nSeriously, do I even have to write a personal review for this?\n\nWe played Arkham Asylum, we all wanted to go to that glowing Island in the Background called Gotham City, and now... WE CAN!  Well... Arkham City, but hell man!  Outdoor exploration mixed with the awesome combat system of Arkham Asylum.  \n\nYes.  And did I mention is under $10?  HELL YES!"", ""timestamp_created"": 1353887846, ""timestamp_updated"": 1353887846, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
633612,76561197973713607,Surrely recommend!,1353880851,1353880851,1,0.5,787,787,1365404400,"{""recommendationid"": ""633612"", ""author"": {""steamid"": ""76561197973713607"", ""num_games_owned"": 0, ""num_reviews"": 10, ""playtime_forever"": 787, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 787, ""last_played"": 1365404400}, ""language"": ""english"", ""review"": ""Surrely recommend!"", ""timestamp_created"": 1353880851, ""timestamp_updated"": 1353880851, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
5678127,76561198053964416,"I could not ask for more. The game has supreme combat and more. Slowly take down your oppents from above, below, or behind stealth attacks. Knock them over a large drop with your remote control batrang. Or charge into battle beating the pulp out of your enemies. Also the story is very intresting as are the side stories.",1352525291,1352525291,1,0.5,1368,1368,1365058800,"{""recommendationid"": ""5678127"", ""author"": {""steamid"": ""76561198053964416"", ""num_games_owned"": 0, ""num_reviews"": 21, ""playtime_forever"": 1368, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1368, ""last_played"": 1365058800}, ""language"": ""english"", ""review"": ""I could not ask for more. The game has supreme combat and more. Slowly take down your oppents from above, below, or behind stealth attacks. Knock them over a large drop with your remote control batrang. Or charge into battle beating the pulp out of your enemies. Also the story is very intresting as are the side stories."", ""timestamp_created"": 1352525291, ""timestamp_updated"": 1352525291, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
4269598,76561198034811034,an awesome sequel to an awesome comic book character. facebook thumbs up,1352160681,1352160681,1,0.5,2078,1431,1570339147,"{""recommendationid"": ""4269598"", ""author"": {""steamid"": ""76561198034811034"", ""num_games_owned"": 499, ""num_reviews"": 41, ""playtime_forever"": 2078, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1431, ""last_played"": 1570339147}, ""language"": ""english"", ""review"": ""an awesome sequel to an awesome comic book character. facebook thumbs up"", ""timestamp_created"": 1352160681, ""timestamp_updated"": 1352160681, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
883177,76561197980977444,!!!!!!!!!!!!!,1352156566,1352156566,1,0.5,3999,3991,1741476069,"{""recommendationid"": ""883177"", ""author"": {""steamid"": ""76561197980977444"", ""num_games_owned"": 339, ""num_reviews"": 42, ""playtime_forever"": 3999, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 3991, ""last_played"": 1741476069}, ""language"": ""english"", ""review"": ""!!!!!!!!!!!!!"", ""timestamp_created"": 1352156566, ""timestamp_updated"": 1352156566, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
6551370,76561198068828978,[code]ğ™±ğšŠğšğš–ğšŠğš—: ğ™°ğš›ğš”ğš‘ğšŠğš– ğ™²ğš’ğšğš¢ ğšğš¡ğš™ğšŠğš—ğšğšœ ğš˜ğš— ğš ğš‘ğšŠğš ğš–ğšŠğšğš ğšğš‘ğš ğš™ğš›ğšğšŸğš’ğš˜ğšğšœ ğš’ğš—ğšœğšğšŠğš•ğš•ğš–ğšğš—ğš ğš˜ğš—ğš ğš˜ğš ğšğš‘ğš ğš‹ğšğšœğš ğ™±ğšŠğšğš–ğšŠğš— ğšğšŠğš–ğšğšœ ğ™¸ ğš‘ğšŠğšŸğš ğšğšŸğšğš› ğš™ğš•ğšŠğš¢ğšğš.[/code],1351851975,1673022418,1,0.5,2678,1658,1742663051,"{""recommendationid"": ""6551370"", ""author"": {""steamid"": ""76561198068828978"", ""num_games_owned"": 2777, ""num_reviews"": 16, ""playtime_forever"": 2678, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1658, ""deck_playtime_at_review"": 37, ""last_played"": 1742663051}, ""language"": ""english"", ""review"": ""[code]ğ™±ğšŠğšğš–ğšŠğš—: ğ™°ğš›ğš”ğš‘ğšŠğš– ğ™²ğš’ğšğš¢ ğšğš¡ğš™ğšŠğš—ğšğšœ ğš˜ğš— ğš ğš‘ğšŠğš ğš–ğšŠğšğš ğšğš‘ğš ğš™ğš›ğšğšŸğš’ğš˜ğšğšœ ğš’ğš—ğšœğšğšŠğš•ğš•ğš–ğšğš—ğš ğš˜ğš—ğš ğš˜ğš ğšğš‘ğš ğš‹ğšğšœğš ğ™±ğšŠğšğš–ğšŠğš— ğšğšŠğš–ğšğšœ ğ™¸ ğš‘ğšŠğšŸğš ğšğšŸğšğš› ğš™ğš•ğšŠğš¢ğšğš.[/code]"", ""timestamp_created"": 1351851975, ""timestamp_updated"": 1673022418, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
754501,76561197977451819,"Batman at his finest. Seriously, one of my favourite games of all time. Can't get enough of it.",1351845633,1351845633,1,0.5,5242,3167,1636446097,"{""recommendationid"": ""754501"", ""author"": {""steamid"": ""76561197977451819"", ""num_games_owned"": 680, ""num_reviews"": 47, ""playtime_forever"": 5242, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 3167, ""last_played"": 1636446097}, ""language"": ""english"", ""review"": ""Batman at his finest. Seriously, one of my favourite games of all time. Can't get enough of it."", ""timestamp_created"": 1351845633, ""timestamp_updated"": 1351845633, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
4097439,76561198032008342,"Amazing, 5/5",1351788231,1351788231,1,0.5,6965,6833,1398245207,"{""recommendationid"": ""4097439"", ""author"": {""steamid"": ""76561198032008342"", ""num_games_owned"": 0, ""num_reviews"": 4, ""playtime_forever"": 6965, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 6833, ""last_played"": 1398245207}, ""language"": ""english"", ""review"": ""Amazing, 5/5"", ""timestamp_created"": 1351788231, ""timestamp_updated"": 1351788231, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
5885025,76561198055817617,"Quite simply the best comic book adaptation ever. Amazing dark feeling, great characters and storyline. For me it's the best game since 2010.
Worth every penny... 10/10 (btw Arkham Asylum 8/10)",1351354558,1351354558,1,0.5,3071,3025,1380829951,"{""recommendationid"": ""5885025"", ""author"": {""steamid"": ""76561198055817617"", ""num_games_owned"": 403, ""num_reviews"": 1, ""playtime_forever"": 3071, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 3025, ""last_played"": 1380829951}, ""language"": ""english"", ""review"": ""Quite simply the best comic book adaptation ever. Amazing dark feeling, great characters and storyline. For me it's the best game since 2010.\nWorth every penny... 10/10 (btw Arkham Asylum 8/10)"", ""timestamp_created"": 1351354558, ""timestamp_updated"": 1351354558, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
3360504,76561198021432975,This game is incredible. A must have for any Batman fan.,1351103764,1351103764,1,0.5,4767,141,1749930408,"{""recommendationid"": ""3360504"", ""author"": {""steamid"": ""76561198021432975"", ""num_games_owned"": 0, ""num_reviews"": 2, ""playtime_forever"": 4767, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 141, ""last_played"": 1749930408}, ""language"": ""english"", ""review"": ""This game is incredible. A must have for any Batman fan."", ""timestamp_created"": 1351103764, ""timestamp_updated"": 1351103764, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2580992,76561198009557032,Batman,1350459842,1350459842,1,0.5,8252,3795,1604695317,"{""recommendationid"": ""2580992"", ""author"": {""steamid"": ""76561198009557032"", ""num_games_owned"": 0, ""num_reviews"": 7, ""playtime_forever"": 8252, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 3795, ""last_played"": 1604695317}, ""language"": ""english"", ""review"": ""Batman"", ""timestamp_created"": 1350459842, ""timestamp_updated"": 1350459842, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2473958,76561198007901560,This game is a masterpiece enough said.,1350399863,1350399863,1,0.5,1678,1643,1448321264,"{""recommendationid"": ""2473958"", ""author"": {""steamid"": ""76561198007901560"", ""num_games_owned"": 0, ""num_reviews"": 64, ""playtime_forever"": 1678, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1643, ""last_played"": 1448321264}, ""language"": ""english"", ""review"": ""This game is a masterpiece enough said."", ""timestamp_created"": 1350399863, ""timestamp_updated"": 1350399863, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
5465707,76561198050226059,ITS SUBLIME.......ITS GOOOOOOOD!!!,1350353191,1350353191,1,0.5,3060,2916,1384554335,"{""recommendationid"": ""5465707"", ""author"": {""steamid"": ""76561198050226059"", ""num_games_owned"": 655, ""num_reviews"": 16, ""playtime_forever"": 3060, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2916, ""last_played"": 1384554335}, ""language"": ""english"", ""review"": ""ITS SUBLIME.......ITS GOOOOOOOD!!!"", ""timestamp_created"": 1350353191, ""timestamp_updated"": 1350353191, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
