recommendationid,steamid,review,timestamp_created,timestamp_updated,voted_up,weighted_vote_score,playtime_forever,playtime_at_review,last_played,raw_json
4013386,76561198030714747,"The best close combat game there is. Awesome story. The graphics are jaw dropping, if your computer can handle it. Be sure to have played the first one, Arkham Asylum before picking this one up so you can enjoy an epic story. You really have to pick up these 2 Batman games!",1349715721,1349715721,1,0.5,841,598,1705661506,"{""recommendationid"": ""4013386"", ""author"": {""steamid"": ""76561198030714747"", ""num_games_owned"": 299, ""num_reviews"": 33, ""playtime_forever"": 841, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 598, ""last_played"": 1705661506}, ""language"": ""english"", ""review"": ""The best close combat game there is. Awesome story. The graphics are jaw dropping, if your computer can handle it. Be sure to have played the first one, Arkham Asylum before picking this one up so you can enjoy an epic story. You really have to pick up these 2 Batman games!"", ""timestamp_created"": 1349715721, ""timestamp_updated"": 1349715721, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
5483890,76561198050548546,"Batman is back with an all new adventure and a story. The game had won Game of the Year on Spike TVâ€™s Video Game Awards 2 years ago. The RPG (role playing game) outstood most of its competitors. From Warner Bros. Studios, Rock steady, NVidia, and DC comics this edition of Batman will blow the player away, literally. Based after the events in the 1st installment (Batman Arkham Asylum) Bruce Wayne has been captured and thrown into this new â€œasylumâ€ thatâ€™s been built in the middle of the dangerous Gotham City. Bruce Wayne is also known as Batman (Kevin Conroy). The player discovers that the most treacherous villains are found within the secure walls of Arkham City. The Riddler (Wally Wingert), The Joker (Mark Hamill), Victor Zsasz (Danny Jacobs) and The Penguin (Nolan North) are just a few. A major event puts Batmanâ€™s life in jeopardy. Joker captures Batman in the Steel Mill and tells him an important factor. Rumors spread about Joker being ill. So, Batman investigates. Harley Quinn (Tara Strong) knocks Batman out cold and ties him up. This moment is the reason this game was captivating to us gamers. Batman says, â€œThis was a lie, there is nothing wrong with you.â€ And Joker says, â€œYou of all people should know thereâ€™s plenty wrong with me.â€ Grinning, the player notices his face is covered with scabs. He continues, â€œTake my blood for example, I wish somebody would, this stuff is KILLING ME!â€ While Joker laughs Batman says, â€œWhy should I care?â€ and then Joker reveals â€œBecause now there is a tiny bit of me inside of you, Bats!â€ Batman notices the IV and the blood going inside of his arm. To find a cure, itâ€™s a race against the clock. While finding the cure, Batman also has to deal with a deadly plan called Protocol 10 ran by the man who built this place, Hugo Strange (Corey Burton). This amazing game will keep the gamer occupied for hours and hours because there are side missions, Riddler Trophies to collect, and campaign maps to verse other players on. The DLC (downloadable content) of the game also adds an element of surprise. For example, Harley Quinnâ€™s Revenge was an anticipated mini story mode thatâ€™s based after the main story mode. Batman: Arkham City is worth the purchase and worthy to be named Game of the Year of 2011.",1349696016,1387117309,1,0.5,5596,5590,1389824915,"{""recommendationid"": ""5483890"", ""author"": {""steamid"": ""76561198050548546"", ""num_games_owned"": 0, ""num_reviews"": 6, ""playtime_forever"": 5596, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 5590, ""last_played"": 1389824915}, ""language"": ""english"", ""review"": ""Batman is back with an all new adventure and a story. The game had won Game of the Year on Spike TVâ€™s Video Game Awards 2 years ago. The RPG (role playing game) outstood most of its competitors. From Warner Bros. Studios, Rock steady, NVidia, and DC comics this edition of Batman will blow the player away, literally. Based after the events in the 1st installment (Batman Arkham Asylum) Bruce Wayne has been captured and thrown into this new â€œasylumâ€ thatâ€™s been built in the middle of the dangerous Gotham City. Bruce Wayne is also known as Batman (Kevin Conroy). The player discovers that the most treacherous villains are found within the secure walls of Arkham City. The Riddler (Wally Wingert), The Joker (Mark Hamill), Victor Zsasz (Danny Jacobs) and The Penguin (Nolan North) are just a few. A major event puts Batmanâ€™s life in jeopardy. Joker captures Batman in the Steel Mill and tells him an important factor. Rumors spread about Joker being ill. So, Batman investigates. Harley Quinn (Tara Strong) knocks Batman out cold and ties him up. This moment is the reason this game was captivating to us gamers. Batman says, â€œThis was a lie, there is nothing wrong with you.â€ And Joker says, â€œYou of all people should know thereâ€™s plenty wrong with me.â€ Grinning, the player notices his face is covered with scabs. He continues, â€œTake my blood for example, I wish somebody would, this stuff is KILLING ME!â€ While Joker laughs Batman says, â€œWhy should I care?â€ and then Joker reveals â€œBecause now there is a tiny bit of me inside of you, Bats!â€ Batman notices the IV and the blood going inside of his arm. To find a cure, itâ€™s a race against the clock. While finding the cure, Batman also has to deal with a deadly plan called Protocol 10 ran by the man who built this place, Hugo Strange (Corey Burton). This amazing game will keep the gamer occupied for hours and hours because there are side missions, Riddler Trophies to collect, and campaign maps to verse other players on. The DLC (downloadable content) of the game also adds an element of surprise. For example, Harley Quinnâ€™s Revenge was an anticipated mini story mode thatâ€™s based after the main story mode. Batman: Arkham City is worth the purchase and worthy to be named Game of the Year of 2011."", ""timestamp_created"": 1349696016, ""timestamp_updated"": 1387117309, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2855392,76561198013633778,One of the best games i've ever played with! One of those which you just cant quit playing :),1349392913,1349392913,1,0.5,14215,6482,1754911124,"{""recommendationid"": ""2855392"", ""author"": {""steamid"": ""76561198013633778"", ""num_games_owned"": 192, ""num_reviews"": 1, ""playtime_forever"": 14215, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 6482, ""last_played"": 1754911124}, ""language"": ""english"", ""review"": ""One of the best games i've ever played with! One of those which you just cant quit playing :)"", ""timestamp_created"": 1349392913, ""timestamp_updated"": 1349392913, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2565711,76561198009365715,Awesome once i spent about five hour's searching for config tweaks... It's a great game but stutters like hell in dx11 untill it's all set up properly. Best batman game so far but no Batmobile again damn it !!! :(,1349273115,1349273115,1,0.5,3116,1855,1594574822,"{""recommendationid"": ""2565711"", ""author"": {""steamid"": ""76561198009365715"", ""num_games_owned"": 0, ""num_reviews"": 5, ""playtime_forever"": 3116, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1855, ""last_played"": 1594574822}, ""language"": ""english"", ""review"": ""Awesome once i spent about five hour's searching for config tweaks... It's a great game but stutters like hell in dx11 untill it's all set up properly. Best batman game so far but no Batmobile again damn it !!! :("", ""timestamp_created"": 1349273115, ""timestamp_updated"": 1349273115, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
593938,76561197972600576,"Excellent mix of action and story. Lot's of gadgets, stealthiness and probably the most fun combat sequences I've experienced in any game. Being Batman is awesome!",1349127086,1349127086,1,0.5,2555,2555,1349074800,"{""recommendationid"": ""593938"", ""author"": {""steamid"": ""76561197972600576"", ""num_games_owned"": 0, ""num_reviews"": 6, ""playtime_forever"": 2555, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2555, ""last_played"": 1349074800}, ""language"": ""english"", ""review"": ""Excellent mix of action and story. Lot's of gadgets, stealthiness and probably the most fun combat sequences I've experienced in any game. Being Batman is awesome!"", ""timestamp_created"": 1349127086, ""timestamp_updated"": 1349127086, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2069072,76561198001773543,"I like this game! It's very, very exciting.All characters have own individuality. Battles are  very impressive.And fly!!! - ypu can fly like a bird, mmm... like Batman =)",1349005642,1349005642,1,0.5,2197,2197,1349074800,"{""recommendationid"": ""2069072"", ""author"": {""steamid"": ""76561198001773543"", ""num_games_owned"": 0, ""num_reviews"": 29, ""playtime_forever"": 2197, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2197, ""last_played"": 1349074800}, ""language"": ""english"", ""review"": ""I like this game! It's very, very exciting.All characters have own individuality. Battles are  very impressive.And fly!!! - ypu can fly like a bird, mmm... like Batman =)"", ""timestamp_created"": 1349005642, ""timestamp_updated"": 1349005642, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
504597,76561197971248366,"Best superhero game ever, with all the extras. So worth every penny.

Now we need a Spidey game as good as Arkham City!",1348944341,1348944341,1,0.5,1096,865,1376165067,"{""recommendationid"": ""504597"", ""author"": {""steamid"": ""76561197971248366"", ""num_games_owned"": 0, ""num_reviews"": 43, ""playtime_forever"": 1096, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 865, ""last_played"": 1376165067}, ""language"": ""english"", ""review"": ""Best superhero game ever, with all the extras. So worth every penny.\n\nNow we need a Spidey game as good as Arkham City!"", ""timestamp_created"": 1348944341, ""timestamp_updated"": 1348944341, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
5714532,76561198054565368,"Possibly the greatest game I have ever played. Highly recommended to any Batman fans or action adventure gamers. Combat is a blast and so is the free roam, grapneling and gliding across Arkham City. Lots of gadgets and tons of gameplay with New Game +, all the Riddler challenges to collect along with the combat and predator challenges. Not to mention the campaign challenges. ZOMG!",1348435609,1348435609,1,0.5,2637,2501,1576298260,"{""recommendationid"": ""5714532"", ""author"": {""steamid"": ""76561198054565368"", ""num_games_owned"": 906, ""num_reviews"": 17, ""playtime_forever"": 2637, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2501, ""last_played"": 1576298260}, ""language"": ""english"", ""review"": ""Possibly the greatest game I have ever played. Highly recommended to any Batman fans or action adventure gamers. Combat is a blast and so is the free roam, grapneling and gliding across Arkham City. Lots of gadgets and tons of gameplay with New Game +, all the Riddler challenges to collect along with the combat and predator challenges. Not to mention the campaign challenges. ZOMG!"", ""timestamp_created"": 1348435609, ""timestamp_updated"": 1348435609, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
4783772,76561198041807047,trÃ©s bon jeu mais finalement un peu court,1348323018,1348323018,1,0.5,1450,1246,1410260821,"{""recommendationid"": ""4783772"", ""author"": {""steamid"": ""76561198041807047"", ""num_games_owned"": 735, ""num_reviews"": 12, ""playtime_forever"": 1450, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1246, ""last_played"": 1410260821}, ""language"": ""english"", ""review"": ""trÃ©s bon jeu mais finalement un peu court"", ""timestamp_created"": 1348323018, ""timestamp_updated"": 1348323018, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
6158269,76561198060232933,"A game with a little bit of everything, plenty of fighting with enough moves to keep it fresh, a level-up system, stealth aspects, puzzles, and collectibles. Plus a myriad of challenge maps to hone your fighting and sneaking skills. Not to mention that the game is visually beautiful with an interesting story.",1348150698,1348150698,1,0.5,11475,4894,1431729282,"{""recommendationid"": ""6158269"", ""author"": {""steamid"": ""76561198060232933"", ""num_games_owned"": 0, ""num_reviews"": 4, ""playtime_forever"": 11475, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 4894, ""last_played"": 1431729282}, ""language"": ""english"", ""review"": ""A game with a little bit of everything, plenty of fighting with enough moves to keep it fresh, a level-up system, stealth aspects, puzzles, and collectibles. Plus a myriad of challenge maps to hone your fighting and sneaking skills. Not to mention that the game is visually beautiful with an interesting story."", ""timestamp_created"": 1348150698, ""timestamp_updated"": 1348150698, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
1780863,76561197997891042,"Well worth the price. even when i was at 30%
",1347825210,1347825210,1,0.5,3983,2539,1630415096,"{""recommendationid"": ""1780863"", ""author"": {""steamid"": ""76561197997891042"", ""num_games_owned"": 84, ""num_reviews"": 9, ""playtime_forever"": 3983, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2539, ""last_played"": 1630415096}, ""language"": ""english"", ""review"": ""Well worth the price. even when i was at 30%\n"", ""timestamp_created"": 1347825210, ""timestamp_updated"": 1347825210, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
3794006,76561198027448928,"Absolutely Brilliant Game, definately worth the money purely because it outclasses its predecessor as very few games do to this end in my opinion!

Can not wait for the sequel to this Stellar Game",1347791114,1347791114,1,0.5,7136,2222,1617804283,"{""recommendationid"": ""3794006"", ""author"": {""steamid"": ""76561198027448928"", ""num_games_owned"": 0, ""num_reviews"": 3, ""playtime_forever"": 7136, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2222, ""last_played"": 1617804283}, ""language"": ""english"", ""review"": ""Absolutely Brilliant Game, definately worth the money purely because it outclasses its predecessor as very few games do to this end in my opinion!\n\nCan not wait for the sequel to this Stellar Game"", ""timestamp_created"": 1347791114, ""timestamp_updated"": 1347791114, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
38258,76561197960541733,Best game where you play a man who dresses up like a batman,1347747087,1347747087,1,0.5,1344,681,1718490306,"{""recommendationid"": ""38258"", ""author"": {""steamid"": ""76561197960541733"", ""num_games_owned"": 0, ""num_reviews"": 10, ""playtime_forever"": 1344, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 681, ""last_played"": 1718490306}, ""language"": ""english"", ""review"": ""Best game where you play a man who dresses up like a batman"", ""timestamp_created"": 1347747087, ""timestamp_updated"": 1347747087, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2203467,76561198003969559,ì§€ì ¼.... ì•„ìº„ì´ ì±„ê³ ì‹œë‹¤...,1347730870,1347730870,1,0.478723406791687,1660,1590,1373173104,"{""recommendationid"": ""2203467"", ""author"": {""steamid"": ""76561198003969559"", ""num_games_owned"": 0, ""num_reviews"": 29, ""playtime_forever"": 1660, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1590, ""last_played"": 1373173104}, ""language"": ""english"", ""review"": ""ì§€ì ¼.... ì•„ìº„ì´ ì±„ê³ ì‹œë‹¤..."", ""timestamp_created"": 1347730870, ""timestamp_updated"": 1347730870, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": ""0.478723406791687012"", ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2849910,76561198013555941,"TLDR: A+

Spam: Very good looking action/puzzler, running on the fairly commonplace Unreal 3 + Scaleform combination. Combat and general controls are intuitive with a good learning curve, the ability to travel through a combination of grapple and glide, and operation of many BatGadgetsâ„¢ becomes second nature extremely quickly.

Rocksteady have respected and observed much of the various comic and animated series' characters and events, but remain unafraid to plow ahead and do basically whatever they feel like, which is also good. There's a lot of replay value stemming from Campaign and Ranked challenge modes, as well as a metric fuckton of hidden collectibles. As well as the post-completion New Story Plus mode (which is pretty fucking hard), GOTY edition throws in the $40 or so of previously available DLC, leaving you with a lot to play with.

This game is really good.",1347543748,1385417087,1,0.5317725539207458,1142,1059,1404730782,"{""recommendationid"": ""2849910"", ""author"": {""steamid"": ""76561198013555941"", ""num_games_owned"": 0, ""num_reviews"": 6, ""playtime_forever"": 1142, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1059, ""last_played"": 1404730782}, ""language"": ""english"", ""review"": ""TLDR: A+\n\nSpam: Very good looking action/puzzler, running on the fairly commonplace Unreal 3 + Scaleform combination. Combat and general controls are intuitive with a good learning curve, the ability to travel through a combination of grapple and glide, and operation of many BatGadgetsâ„¢ becomes second nature extremely quickly.\n\nRocksteady have respected and observed much of the various comic and animated series' characters and events, but remain unafraid to plow ahead and do basically whatever they feel like, which is also good. There's a lot of replay value stemming from Campaign and Ranked challenge modes, as well as a metric fuckton of hidden collectibles. As well as the post-completion New Story Plus mode (which is pretty fucking hard), GOTY edition throws in the $40 or so of previously available DLC, leaving you with a lot to play with.\n\nThis game is really good."", ""timestamp_created"": 1347543748, ""timestamp_updated"": 1385417087, ""voted_up"": true, ""votes_up"": 1, ""votes_funny"": 0, ""weighted_vote_score"": ""0.53177255392074585"", ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
532878,76561197971693521,"Hands down the best game of the year in 2011. Rocksteady took an already great game (Arkham Asylum) and made it so much better. More gadgets, more villains and an awesome story. Played this felt so much like Christmas.",1347291931,1347291931,1,0.5,1372,192,1436016481,"{""recommendationid"": ""532878"", ""author"": {""steamid"": ""76561197971693521"", ""num_games_owned"": 480, ""num_reviews"": 11, ""playtime_forever"": 1372, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 192, ""last_played"": 1436016481}, ""language"": ""english"", ""review"": ""Hands down the best game of the year in 2011. Rocksteady took an already great game (Arkham Asylum) and made it so much better. More gadgets, more villains and an awesome story. Played this felt so much like Christmas."", ""timestamp_created"": 1347291931, ""timestamp_updated"": 1347291931, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
2464058,76561198007742380,Huge Batman fan!  If you liked Arkham Asylam you will LOVE this!,1347146808,1347146808,1,0.5,4180,1585,1651461968,"{""recommendationid"": ""2464058"", ""author"": {""steamid"": ""76561198007742380"", ""num_games_owned"": 372, ""num_reviews"": 43, ""playtime_forever"": 4180, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1585, ""last_played"": 1651461968}, ""language"": ""english"", ""review"": ""Huge Batman fan!  If you liked Arkham Asylam you will LOVE this!"", ""timestamp_created"": 1347146808, ""timestamp_updated"": 1347146808, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
